berita,label
kepala bea cukai makassar sulawesi selatan andhi pramono diperiksa di kementerian keuangan terkait kepemilikan harta tak wajar yang mencapai rp 13 miliar,0
jajaran polres tarakan kalimantan utara kaltara menangkap dua kepala cabang kantor pt pos indonesia yang terlibat peredaran kosmetik ilegal asal filipina,0
sejumlah warga yang tergabung dalam aliansi masyarakat jambi menggugat menggugat pemerintah hingga perusahaan terkait permasalahan angkutan batu bara,0
kapolresta malang kota kombes pol budi hermanto mengatakan tersangka kasus robot trading wahyu kenzo melancarkan modus penipuannya dengan mengimingimingi keuntungan hingga rp40 juta,0
mobil mitsubishi pajero bernopol bk 1236 hq yang ditumpangi oleh pj bupati aceh timur mahyuddin mengalami kecelakaan di kecamatan ulim kabupaten pidie jaya pada rabu 83,0
badan meteorologi klimatologi dan geofisika bmkg memprediksi musim kemarau 2023 akan tiba lebih awal terjadi di jawa timur ketimbang daerah lain,0
crazy rich surabaya wahyu kenzo ditetapkan sebagai tersangka dan ditahan terkait dugaan kasus investasi robot trading selama ini ia diduga meraup keuntungan rp9 triliun,0
kepala bea cukai makassar andhi pramono tengah diperiksa oleh kementerian keuangan terkait kepemilikan harta fantastis senilai rp137 miliar,0
sebanyak 1216 orang mengungsi akibat longsor di kecamatan serasan dan serasan timur natuna kepulauan riau,0
kepala kanwil kemenkumham bali anggiat napitupulu mengatakan sedang mendalami perihal kabar sejumlah turis warga negara asing wna di pulau dewata yang berbisnis secara ilegal membuka jasa rental penyewaan kendaraan kepada sesama warga asing,0
kepala kanwil kemenkumham bali anggiat napitupulu angkat bicara soal hebohnya petisi yang dibuat belasan wna atau turis asing yang komplain suara ayam berkokok di sekitar homestay mereka,0
kejaksaan tinggi bali mencegah tiga petinggi universitas udayana ke luar negeri mereka juga telah jadi tersangka kasus dugaan korupsi dana sumbangan pengembangan institusi spi,0
kepala dinas pariwisata dispar bali tjok bagus pemayun mengatakan sudah memanggil pemilik ayam termasuk pemilik penginapan atau homestay terkait adanya petisi belasan warga negara asing wna yang komplain suara kokok ayam,0
kebakaran depo bbm pertamina plumpang jakarta utara yang menimbulkan korban belasan jiwa warga memicu kekhawatiran soal keamanan obyek tersebut yang berada dekat permukiman,0
bupati lampung tengah musa ahmad mengakui telah menitipkan saudaranya untuk masuk ke fakultas kedokteran universitas lampung unila,0
jaksa penuntut umum jpu menolak seluruh nota pembelaan atau pleidoi tiga anggota polri terdakwa tragedi kanjuruhan di pengadilan negeri pn surabaya jawa timur selasa 73,0
kapolrestabes surabaya kombes akhmad yusep gunawan berjanji akan bertanggung jawab atas aksi gaduh personel brimob saat sidang tragedi kanjuruhan di pengadilan negeri pn surabaya,0
seorang istri polisi inisial ew di makassar sulawesi selatan ditangkap personel cyber crime ditreskrimsus polda sulsel setelah dilaporkan melanggar undangundang ite,0
m kholik sugiarto 48 warga mertoyudan kota magelang jawa tengah membeberkan kesaksiannya ketika mobil yang ditumpanginya menabrak dua pelajar smk pelaku klitih yang membawa celurit di mertoyudan senin 63 dini hari kemarin,0
persidangan lima terdakwa tragedi kanjuruhan malang hampir memasuki babak akhir di pengadilan negeri surabaya jawa timur,0
warga di jalan teluk nibung kelurahan perak utara kecamatan pabean cantikan surabaya dihantui ketakutan karena permukiman mereka yang berdekatan dengan terminal bahan bakar minyak bbm atau depo pertamina di jalan perak barat,0
kepala badan narkotika nasional bnn komisaris jenderal petrus reinhard golose menyebut ada fenomena narkopolitik dalam peredaran narkoba di beberapa daerah,0
seorang pria berinisial mds 45 di dusun kappoloe kecamatan biring bulu kabupaten gowa sulawesi selatan tewas dikeroyok massa pada senin 63 malam ia dituduh melecehkan seorang perempuan,0
kejaksaan negeri kejari surabaya jawa timur siap membawa perkara konten pornografi yang sempat beredar luas di media sosial dan viral dengan julukan kebaya merah ke meja persidangan,0
wali kota solo gibran rakabuming raka hadir dalam rapat dewan pimpinan cabang dpc partai demokrasi indonesia perjuangan pdip pada senin 63,0
dua pelajar smk membawa celurit hendak mengejar seorang pengendara motor di kota magelang jawa tengah aksi klitih anak di bawah umur itu berhasil dihalau pengendara mobil,0
azwir basyah alias toke wir terdakwa aktor intelektual penembak dua warga aceh besar hingga tewas divonis bebas oleh majelis hakim pengadilan negeri aceh besar senin 63,0
seorang bhayangkari atau istri polisi berinisial ew diamankan kepolisian terkait dugaan konten ujaran kebencian pada akun media sosialnya ew mengunggah hashtag percumalaporpolisi soal kematian sang kakak,0
pelaku kekerasan di rumah aman dinas pemberdayaan perempuan perlindungan anak pengendalian penduduk dan keluarga berencana dp3appkb kota surabaya jawa timur diduga berjumlah tiga orang,0
dua terdakwa tragedi kanjuruhan malang ketua panpel arema fc abdul haris dan security officer suko sutrisno akan segera menjalani sidang putusan atau vonis di pn surabaya jawa timur kamis 93,0
penyidik menetapkan dua ustaz di di pondok pesantren al mustajabah desa hutaraja lamo simarancar padang lawas sumatera utara sebagai tersangka pencabulan mereka diduga mencabuli 24 santri,0
dua ustaz di pondok pesantren al mustajabah desa hutaraja lamo simarancar padang lawas sumatera utara diduga mencabuli 24 santri,0
kejaksaan tinggi kejati bali memanggil sejumlah saksi termasuk rektor universitas udayana unud nyoman gde antara terkait pengusutan dugaan korupsi dana sumbangan pengembangan institusi spi seleksi mandiri di kampus tersebut,0
kepala dinas pendidikan dan kebudayaan nusa tenggara timur ntt linus lusi mengklaim perubahan jam masuk bagi pegawai disdikbud salah satunya bertujuan untuk reformasi birokrasi,0
ulah turis asing di bali belakangan ini jadi sorotan publik tingkah laku para warga negara asing wna itu bahkan viral di media sosial,0
masyarakat jawa timur diminta mewaspadai leptospirosis atau penyakit yang disebabkan akibat bakteri kencing tikus karena sudah terpantau terdeteksi di beberapa daerah di provinsi itu,0
kepala pelaksana badan penanggulangan bencana daerah bpbd kabupaten natuna provinsi kepulauan riau kepri raja darmika mengatakan tim evakuasi kesulitan menuju lokasi longsor karena terkendala gelombang tinggi,0
tim sar gabungan resmi menghentikan operasi pencarian anak buah kapal abk km linggar petak 89 yang tenggelam di samudra hindia setelah tujuh hari diselenggarakan sejak 28 februari 2023,0
tim gabungan mengevakuasi 10 korban longsor di kecamatan serasan kabupaten natuna kepulauan riau senin 63,0
kapolda jambi irjen rusdi hartono dan ajudan briptu muhardi aditya telah pulang dari rumah sakit rs polri kramat jati,0
bupati sleman kustini sri purnomo mengancam akan memotong tambahan penghasilan pegawai tpp bagi pejabat aparatur sipil negara asn di wilayahnya yang tak menyampaikan laporan harta kekayaan penyelenggara negara lhkpn tahun 2022,0
pegawai dinas pendidikan dan kebudayaan disdikbud nusa tenggara timur ntt mulai masuk kantor pukul 0530 wita pada hari ini senin 63 kebijakan masuk kantor sebelum matahari terbit ini menyusul kebijakan serupa bagi siswa smasmk di kota kupang,0
seorang warga negara asing wna asal belanda dirk hermanus egbertus kastermans 60 ditahan terkait kasus dugaan penipuan penyewaan vila di wilayah sanur bali,0
yunita sari anggraini 20 tersangka pencabulan 17 anak telah menjalani tes kejiwaan selama 20 hari hasilnya ibu muda ini dinyatakan tidak mengalami gangguan kejiwaan atau dalam kondisi waras,0
tim divisi propam polri melakukan operasi tangkap tangan ott terkait jual beli penerimaan bintara di lingkungan polda jawa tengah,0
seorang anak penghuni shelter atau rumah aman yang dikelola dinas pemberdayaan perempuan perlindungan anak pengendalian penduduk dan keluarga berencana dp3appkb kota surabaya diduga mengalami tindak penganiayaan,0
mobil patroli dan pengawalan patwal polda sumatera utara terlibat kecelakaan dengan sepeda motor yang dikendarai pelajar smp di kabupaten toba video peristiwa kecelakaan itu viral di media sosial,0
guru ngaji di salah satu pondok pesantren di kabupaten serang banten ditangkap polisi karena dugaan tindakan pencabulan terhadap salah satu santriwati,0
ketua komisi pemilihan umum kpu hasyim asyari menyatakan pihaknya akan tetap menjalankan tahapan pemilu 2024 sesuai jadwal meski saat ini ada putusan pengadilan negeri jakarta pusat yang meminta mereka menunda tahapan hingga 2025,0
kasat pjr ditlantas polda banten kompol adrian tuuk mengatakan jalan tol tangerang merak termasuk dalam kategori rawan karena hampir setiap hari terjadi kecelakaan,0
kejaksaan negeri kejari makassar mengajukan banding atas putusan majelis hakim pengadilan negeri pn makassar yang menjatuhkan vonis 10 tahun pembinaan terhadap otak pembunuhan berencana anak 11 tahun demi mengambil ginjal korban ma alias ad 17,0
mobil ambulans desa yang dikendarai bocah 13 tahun menabrak pengendara sepeda motor yang berboncengan tiga di kabupaten bone sulawesi selatan,0
operasi truk angkutan batu bara dihentikan sementara sebagai imbas kemacetan selama 22 jam di jalan nasional batanghari jambi,0
pemerintah provinsi jawa timur mengirimkan bantuan logistik ke pulau masalembu sumenep imbas kelangkaan bahan pokok akibat cuaca buruk yang melanda wilayah setempat,0
operasi sar hari ketiga terhadap 10 korban kapal tenggelam km linggar petak 89 akhirnya menemui titik terang seorang anak buah kapal abk ditemukan selamat di perairan bali,0
wakil gubernur bali tjok oka sukawati atau cok ace tidak memungkiri banyak wisatawan asing atau turis yang bekerja ilegal di pulau bali menurut dia turis asing asal rusia dan ukraina yang banyak melakukannya,0
polrestabes makassar mengungkap faktafakta awal mula peristiwa pesta miras oplosan yang dilakukan sekelompok pelajar dan mahasiswa di makassar sulawesi selatan berujung tiga orang tewas dan sejumlah orang dilarikan ke rumah sakit,0
kepala satuan reserse kriminal polrestabes makassar akbp ridwan hutagaol membantah isu ada anak polisi dalam pesta miras oplosan yang menewaskan tiga pelajar dan mahasiswa di makassar,0
direktorat jenderal pemasyarakatan menggelar pemutakhiran data melalui sistem database pemasyarakatan sdp ribuan narapidana di jawa timur dilaporkan belum memiliki nomor induk kependudukan nik jelang pemilu 2024,0
pencarian 10 orang anak buah kapal abk yang tenggelam di samudra hindia belum ditemukan hingga rabu 13 mereka merupakan korban tenggelamnya kapal motor km linggar petak 89,0
gubernur nusa tenggara timur ntt viktor laiskodat mengatakan telah mengalokasikan hampir 50 persen anggaran pendapatan belanja daerah apbd untuk pendidikan namun para siswa di daerahnya masih kesulitan menembus perguruan tinggi negeri ptn ternama,0
polrestabes makassar menangkap seorang pelaku penganiayaan menjelang pesta miras oplosan yang menyebabkan tiga orang pelajar meninggal dunia,0
wakil gubernur ntt josef nae soi mengatakan usulan jam masuk sekolah pukul 0500 wita bagi para siswa sma dan sederajat di kupang ntt untuk mempersiapkan anak didik memiliki kompetensi dan daya juang yang tinggi,0
sejumlah orang tua murid protes dengan kebijakan baru gubernur nusa tenggara timur ntt viktor laiskodat yang menerapkan jam masuk sekolah smasmk di kupang menjadi pukul 0500 wita,0
cuaca buruk melanda pulau masalembu sumenep madura dua pekan terakhir aktivitas pelayaran pelabuhan kaliangetmasalembu terkendala kapal penumpang hingga logistik tak bisa berlayar menuju kepulauan terluar di kabupaten sumenep tersebut,0
kemacetan parah yang terjadi di jalan nasional batanghari jambi sudah mulai terurai setelah 22 jam,0
tanah longsor terjadi di wilayah desa sukomulyo kecamatan pujon kabupaten malang mengakibatkan akses jalan malangkediri terputus,0
sejumlah pengendara mobil mengalami pecah ban karena melewati jalan berlubang di ruas tol tangerangmerak video itu beredar di media sosial,0
kemacetan parah terjadi di jalan nasional yang berada di tembesi batanghari jambi sebagai imbas padatnya truk angkutan batu bara tidak tanggungtanggung kemacetan lalu lintas itu berlangsung selama lebih dari 22 jam,0
wali kota medan sumatera utara bobby nasution memarahi supir angkot nomor trayek 103 di persimpangan kampus universitas sumatera utara usu rabu 13,0
pihak kantor bea cukai yogyakarta buka suara soal gaya hidup hedon pimpinannya eko darmanto yang belakangan disorot publik,0
gempa bumi magnitudo 65 mengguncang wilayah keerom papua rabu 13 pukul 1236 wib,0
sedikitnya tiga orang terdiri dari mahasiswa dan pelajar di makassar sulawesi selatan tewas usai pesta menenggak minuman keras miras dioplos dengan alkohol murni 96 persen,0
longsor melanda ngantang dan pujon kabupaten malang selasa 282 hingga menutup akses jalan,0
wakil gubernur bali tjokorda oka sukawati atau cok ace menerangkan soal praktik curang jual beli kepala wisatawan asing yang dilakukan agen perjalanan luar negeri dengan pelaku pariwisata di pulau dewata,0
polisi menangkap seorang pria bernama jay sangker alias rakes karena diduga melakukan intimidasi terhadap sejumlah wartawan yang tengah melakukan kegiatan peliputan di medan sumatera utara,0
seorang warga negara asing wna asal rusia bernama sergey zanimonets 28 ditangkap pihak imigrasi kelas i khusus tpi denpasar bali,0
gubernur nusa tenggara timur ntt viktor bungtilu laiskodat mengaku tak akan mundur untuk menerapkan rencana kebijakan peserta didik setingkat sma dimajukan menjadi pukul 0500 wita,0
majelis hakim pengadilan negeri pn yogyakarta menjatuhkan vonis 7 tahun pidana penjara kepada mantan wali kota yogyakarta haryadi suyuti dalam kasus suap terkait penerbitan izin mendirikan bangunan imb apartemen royal kedhaton dan hotel iki waeaston malioboro,0
kecelakaan maut terjadi di di jalan raya sukabumi kampung pancuran luhur desa bangbayang kecamatan gekbrong kabupaten cianjur pada selasa 282,0
sebanyak 201 napi di jawa tengah menunggu eksekusi mati oleh pihak kejaksaan selaku pelaksana putusan pengadilan,0
seorang pria warga negara asing wna asal prancis bernama jacob roger marcel ditangkap polisi karena membobol minimarket di jalan kuru setra kelurahan benoa kecamatan kuta selatan kabupaten badung bali,0
gugatan praperadilan sopir mobil audi a6 sugeng guruh gautama terkait penetapan tersangka kasus tabrak lari menewaskan mahasiswi cianjur selvi amalia ditolak,0
tim unit gakkum sat lantas polres klaten menangkap pengemudi mobil pelat merah yang melakukan tabrak lari pengendara motor di jalan jogjasolo desa kepoh kecamatan delanggu klaten jawa tengah,0
balai besar taman nasional bromo tengger semeru bb tnbts tengah mendalami foto mario dandy satriyo 20 yang bisa masuk ke kawasan padang sabana gunung bromo jawa timur dengan mobil rubicon pribadinya,0
